content,score,sentiment
"Saya jadi pelanggan Tokopedia sudah lama. Sekarang banyak pelapak yang menggantung pesanan dengan status ""Diproses"" sampai waktu batal otomatis dan kami sebagai pelanggan tidak bisa berbuat apa2 dan hanya bisa tanya penjual kapan pesanan saya dikirim. Saya harap pembeli bisa memberi ulasan ke penjual yang kasih status ""Diproses"" tetapi tidak kirim pesanan sampai waktu batal otomatis",3,negative
"aplikasi gk guna lebih baik pakai shopee,jadi seller atau pembeli sama saja dibikin ribet, gk kayak shopee. semoga semua pembeli dan penjual pindah ke shopee saja",1,negative
mantap,5,positive
memudahkan mendapatkan barang bagus ketika selalu ada rating,5,positive
dulu bagus... sekarang tambah jelek... bagusan shopee... Baru klick udah auto proses... Di cencel gak bisa... Yang punya toko aja gak tau proses,1,negative
"Keren Tokopedia, Semakin Lama Digunakan dan Di Ulik Ulik Ternyata Banyak Fitur Yang Dikira Tidak Ada Ternyata Di Tokopedia Ada, Mulai Dari Isi E Money, Bayar PBB, Sampai Tilang Ada Semua.",5,positive
joint sama pengirimannya sangat lambat,1,negative
"makin gak enak aja pake tokped buat seller, potongan gede banget, jarak konfirmasi barang juga kelamaan 3 hari aja udah lama malah ditambah seminggu, bilangnya bebas ongkir tapi yg dana seller dipotong buat biaya ongkir, udah itu suruh install tokped x tiktok apalah, sejak itu chat sama pembeli suka ngebug, makin aneh lama lama ui doang diperbagus sisanya jelek semua",2,negative
pertahankan kwalitas yg di tawarkan,5,positive
sangat membantu,4,positive
"saya mengalami kendala saat mau menandatangani Tokopedia card, saya belum menerima email apapun dari Tokopedia yang mengarah ke halaman verifikasi OTP bank BRI. mohon bantuannya",4,positive
lama sekali proses mau narik saldo saya sendiri !!! orang sdh butuh saldonya !!!!!!!!!,1,negative
paling jelek pesen 3x gagal smua,1,negative
bagus tapi sayang ongkir nya tinggi ga banyak barang yang bisa gratis ongkir. hanya barang yang di atas 300rb yang ada gratis ongkir.,3,negative
sangat membantu,5,positive
ok,5,positive
keren,5,positive
amanah,4,positive
minus g ada dana pinjaman,5,positive
bagus,5,positive
sangat Membantu informasi produk yamaha,5,positive
"aplikasi sampah, e-commerce busuk. mending Lazada atau Shopee daripada aplikasi sampah ini. fitur COD ga bisa disemua toko yg tersedia. aplikasi dana juga ga bisa!!",1,negative
"6 tahun pakai aplikasi ini setia jadi pembeli tapi terakhir sudah tidak user friendly lagi tokopedia care juga cuman dilayanin robot saat genting mau kena tipu malah nggak ada jawaban, kena bajak deh akun sampai terkuras gopay later 16jt, auto uninstall ini aplikasi sampah banyak saller penipu tanpa di saring yg penting cuan buat tokped nggak mikirin customer",1,negative
ok,5,positive
makasih,5,positive
pelayanan lebih berat kepada seller dibanding customernya. tidak sperti kompetitor nya orange tetap dihati,1,negative
"Tidak melakukan kontroll terhadap penjual. Kadang penjual ada yang seenaknya kirim barang tidak sesuai order, tapi Tokopedia tidak memberikan sanksi.",1,negative
"Market place aneh, kupon udah di klaim tapi gabisa dipake terus.",1,negative
bagus,5,positive
bagus,4,positive
ok,5,positive
sejak adanya peraturan auto penerimaan pesanan buat seller. toped makin gak jelas.disini jelas sangat merugikan buyer. toko lg gak aktif tp pesanan diterima lantaran sistemnya yg auto proses. mau beli d tempat lain khawatir yg ini nantinya di proses.kalo nunggu kerjaan jd nganggur. gak profesional toped kalo bikin aturan!,1,negative
"untuk Tokopedia maaf banget nih saya kasih bintang 3 kenapa ? dulu saya jual barang lebih mudah sekarang berasa ribet produk sudah sesuai prosedur tapi barang di simpan di draft alasannya belum selesai 95% dulu perasaan simpel gak ribet kayak sekarang, tolong banget nih di perbaiki lagi sistem apk nya",3,negative
terus murahnya,5,positive
jika pesanan dibatalkan dana yg kembali hanya setengah,1,negative
"ongkir mahal, ada biaya admin besar, ada biaya layanan waw benar2 mahal susah sekali tersambung dengan customer service",1,negative
"simple penggunaan, barang relatif lengkap, komplain mudah,mode pencarian mudah dan cepat, hrg relatif murah dan berkualitas, semoga berinovasi terus menerus, thk",5,positive
saya kasih bintang satu karena saya top up flash beberapa kali saldonya kepotong tapi gak masuk saldo falzz tolong siperbaiki sistemnya agar tidak merugikan orang lain.,1,negative
"pengamanan & penangan pengiriman sangat buruk, penjual tidak merespon, dan penanganan untuk pembeli juga tidak dapat solusi terbaik dari customer service",1,negative
"kecewa dgn Tokopedia yg skrg,makin kesini bukannya makin mudah,malah makin ribet dan sulit",1,negative
aplikasi ini sangat membantu kebutuhan dan mempermudah bertransaksi online terpercaya,5,positive
sangat membantu,5,positive
good job,5,positive
mantap toko pedia,5,positive
sangat baik,5,positive
"Buat pembeli, kalau bisa teliti dalam membeli. Karena sebagai konsumen kalau mengajukan komplain barang, respon admin Tokopedia sangat sangat lambat. Argumen dari admin tokopedia tidak konsisten. Dan siap-siap harus ikhlas kehilangan dana karena admin Tokopedia yang tidak sigap dan sangat condong memihak seller yang terbukti curang. Untuk pembeli, lebih enak transaksi di Shopee karena komplain cepat",1,negative
"Aplikasinya mudah dimengerti,tapi sayang dengan adanya Multi Kurir mengakibatkan pengiriman paket menjadi lebih lama untuk diterima oleh buyer,meskipun buyer menggunakan fasilitas free ongkir. Sebelum adanya multi kurir,paket bisa diterima 2 hari sudah sampai.",2,negative
lumayan ...,4,positive
"paket saya dinyatakan hilang,tetapi dari pihak toped mengganti kerugian saya,walau memakan waktu nàmun ada itikat baik dari toped,trimàkasih",5,positive
sangat membantu,5,positive
transaksi lebih mudah dan menyenangkan,5,positive
mantap,5,positive
mau sebulan masih aja belum ada perubahan pencarian kacau,1,negative
"Terima kasih Ya Tik Tok Shop By Tokopedia mulai tahun ini usaha saya PT PORIS SHOP udah mulai rame lagi ya, dapat orderan lagi dari pelanggan Tik Tok Shop By Tokopedia, semoga Tik Tok Shop udah Akuisis perusahaan PT TOKOPEDIA bisa lebih maju lagi dan berkembang menjadi teknologi yang canggih di indonesia, dan banyak orderan terus dari pelanggan Tik Tok Shop By Tokopedia ya,",5,positive
blum paham smua,4,positive
bagus,5,positive
makasih Tokopedia love you crot ah ah ah,5,positive
sangat membantu,5,positive
ok,5,positive
jelek bagusan Lazada,1,negative
"Tokopedia maju terus pantang mundur walaupun sudah di uninstall masih masuk ke memori hp Ram 2 giga, capek hapus aplikasi, terserah yang penting menuju INDONESIA EMAS",4,positive
Jempol!,5,positive
oke,5,positive
"nggak tau kenapa kalo buat scroll lama lama, aplikasi nya jadi Ngelag. padahal hp nih buat main game rata Kana biasa aja.",3,negative
saya suka banget dengan toko pedia dan sayq udah lama pakai ny tapi gak tau kenapa 3 x order dan 3. 3 ny dibatalin sistem semua dan saya cat dengan toko ny juga gak ada respon sama sekali klau pasang harga tepat donk jangan harga gak sesuai trus di batalin. apa ada masalah dengan aplikasi toko pedia saya tolong di bantu info donk🙏🙏,1,negative
bagus pelayanan baik respon cepat gesit 👌,5,positive
belum pernah pake aplks ini sih... ya mudah2 bermanfaat.,5,positive
sangat bagus,5,positive
"signal bagus wifi kencang, ukuran foto 0,97mb, tapi tidak bisa komplain pengembalian barang dikarenakan gagal upload foto. kepaksa diselesaikan karena kecewa sama penjual ditokopedia tidak sesuai pada gambar. TOLONG LEBIH KETAT LAGI TOKOPEDIA, ada penipu!",1,negative
"Sangat Membantu, dan Semoga Bisa Menjadi Reseller Juga 😊",5,positive
sayangnya diskusi produk sudah tidak bisa padahal cukup membantu calon pembeli,3,negative
"update kapasitas keranjang nya hrus banyak ya, minimal 500 xixixixi plsss",4,positive
good,5,positive
"apk sekarang jadi berat, padahal buka shopee, lazada, tt shop normal dan lancar",1,negative
aplikasi bagus sangat membantu,5,positive
ok,5,positive
"sangat buruk sulit loading kupon belanja sulit dipakai intinya buruk, tidak seperti yg dulu.",2,negative
"Tokopedia memang Ok, saya suka belanja di toko pedia, respon cepat, amanah, banyak discountnya ... trimakasih Tokopedia...",5,positive
"Tolong perbaiki dari problem kurir/jasa pengiriman,harus nya kita sebagai pembeli bisa skli memilih jasa pengiriman nya,jgn random dong.serius itu masalah nya jgn d anggap sepele,di usaha bidang jasa masalah ini adalah masalah serius..",4,positive
𝑏𝑔𝑠 𝑑𝑎𝑛 𝑚𝑢𝑑𝑎ℎ 𝑑𝑖 𝑔𝑢𝑛𝑎𝑘𝑎𝑛,5,positive
mending tokped pisah tiktok,1,negative
"bintang 1 aja, karena tidak bisa pilih kurir.",1,negative
mntap,5,positive
sangat mudah prosesnya bagaikan membalikkan telapak tangan,5,positive
"aplikasi yang iklannya ada dimana-mana, gw report pun masih muncul. Sangat mengganggu.",1,negative
apk lemot dapat ajh susah ngabisin bare hp ajh,1,negative
"Saya suka belanja di tokped, tapi akhir2 ini sering frustasi kalau pake fitur pencarian, produk yg muncul banyak yg tidak relevan, itu membuat saya kehilangan waktu. Tolong diperbaiki biar pelanggan nyaman dan betah.",5,positive
"Saya suka fitur yang ada di Tokopedia sangat lengkap dari belanja, topup sampai bayar tagihan",5,positive
parah sekali susah untuk chekout,1,negative
"mau log in susah banget bjirrr, minta kode otp verifikasi aja ga masuk² pdhal no aktif adaa pulsa nya jga kalo butuh di sedot, disuruh milih metode verifikasi padahal pilihannya cuma 1 lewat sms aja bangke cpe bngt",1,negative
untuk kurir nya lama dalam pengiriman dari jakarta ke bandung berhari² aduh bedah jauh sama toko shopee sat set semoga di tingkatkan,4,positive
toko pedia memang sangat menyenangkan belanja banyak diskon,5,positive
mntap,5,positive
bisa pake dana dengan simple,3,negative
belanja di Tokopedia selalu puas,4,positive
jual bli apa sajah sepeti parpum pakayan,5,positive
nice,4,positive
semoga amanah membantu dalam segala kebutuhan,5,positive
"privasi tidak terjaga,penjual gampang untuk chat via WA,pelaporan pun tidak ada solusi",2,negative
win win solution penjual dan lembeli,5,positive
Pelayanan customer service lemot dan sangat slow respon,1,negative
bermanfaat untuk usaha halal,5,positive
makin mudah makin cepat,5,positive
saya susah sekali tanda tangan di Tokopedia card kenapa ya 🙂‍↕️ pengajuannya jadi lama,3,negative
pada waktu mau bayar pajak kendaraan setelah mengisi kolom pada waktu pembayaran cek tagihan keluar vertifikasi disuruh nambah nomer hp,5,positive
"selamat anda mendapat diskon 350 ribu kirain beneran gacha, udah belanja ratusan ribu ternyata harus belanja 4 jt dulu itupun diskonnya bukan 350 ribu tapi dibagi jd (20 ribu, 50 ribu,dst) , kecewa ama tokped, skrg pindah shopee aja lgi bnyk diskon gratis ongkir yg benar benar gratis .. klo niat ngasih diskon g usah aneh2",1,negative
apk bagus banyak promo👍,5,positive
"update terus,, makan banyak paket darmta sama penyimpanan aplikasi,,,aplikasi sampah",1,negative
"Tolong diperbaiki bug gak ada notifnya. Chat saya banyak yang gak dibalas sama sellernya, ada 2 seller yang baru jawab setelah beberapa hari dan katanya gak ada notif. Saya harap bug gak ada notif bisa diperbaiki karena bisa merugikan bagi pembeli, terutama seller",3,negative
memberikan kemudahan berbelanja online,5,positive
"langganan plus tapi tidak bisa claim kupon, haha scam",1,negative
maaf ini saya melakukan penarikan saldo pada tanggal 13/07/2025 tapi saat ini belum masuk dan transaksi di aplikasi sudah sukses tapi tidak ada saldo masuk,1,negative
sangat membantu,5,positive
habis di update malahan sering eror.. aneh ini aplikasi. kudu jungkel aku malahan,1,negative
ok,3,negative
sangat kecewa dengan aplikasi ini saya belanja dari tgl 30 sekarang udh tanggal 16 tidak ada tanggung jawab atau tindakan apa tentang paket saya yang sudah lama dipesan dan dibayar tapi belum sampe juga ini sangat jauh dari tanggal estimasi tiba saya komplekna pun tidak ada perubahan pihak toko dan juga expedisi maupun Tokopedia tidak ada yg bertanggung jawab .,1,negative
"toko favorit tidak bisa diakses, layanan tidak bisa diakses, akses komplain tidak bisa diakses. lebih parah daripd toko oren",1,negative
mantaaaappp,5,positive
"tokopedia tempat belanja online yang di butuhkan oleh orang banyak karna mudah mengaksenya,pelayanan cepat dan barangnya lengkap sesuai kebutuhan yang di inginkan masyarakat dan sering ada promo itu sangat membantu keuangan apabila barang yang kita sukai ada promonya,pesanan tempat waktu dan juga sering dapat ongkir gratis,semoga anda tertarik dengan ulasan saya ini...mohon berikan like n komennya ya",5,positive
"aplikasi gajelas sering terjadi batal pesanan, saldo mengendap susah di ambil",1,negative
terbaik,5,positive
"ribet, pengiriman selalu lama. kerja sama toko2 yg kurang profesional. sya sudh pesan instan dngn tujuan barang cepat sampai. ketika penjual sudh ok. ktnya sudh dikirim. eh ternyata disuruh rubah pengiriman reguler 🤦🤦🤦 parah.. niat mau kasih oleh2 buat sodara mlh GK jadi .",2,negative
langganan plus nggak ada untungnya,1,negative
amanah dan baik pelayanannya,5,positive
gk jelasss bgt aplikasinya pesanan dibatalkan terussss,1,negative
APK Bagus dan Tidak Ribet,5,positive
👍🏽👍🏽,5,positive
"coba donk kerjasama sama brand biar pake gopaylater bisa 0%, masa gopaylater 0% cm bs di merk huawei,vivo,tcl,toshiba doank. sedikit bgt pilihannya",3,negative
sangat memuaskan,5,positive
lebih murah dari toko sebelah..saya suka,5,positive
"awas untuk pengguna baru , kalo dapat spin random cashback 250 ribu , itu penipuan ....",1,negative
mantabs,5,positive
makin lama makin banyak Toko yang penipuan yang terverifikasi aneh kenapa tidak ada pemblokiran,1,negative
sangat kecewa dengan pelayanan pengajuan komplain nya.proses lama dan bertele-tele. tidak seperti apk kompetitor yang lain.yang salah toko dan selaya yg di persulit,1,negative
"aplikasi busuk, mau retur barang penipuan ribet",1,negative
masih bingung menggunakan nya,5,positive
"transaksi akhir2 ini banyak yg batal. kembalikan uang penuh jgn dibebani apapun. awasi penjual yg mudah membatalkan transaksi kasih zangsi tegas, karena pembeli rugi waktu nunggu.",3,negative
"TOKOPEDIA JELEK SEKARANG , MASA PENGGUNA BARU CUMA DAPAT POTONGAN 5 RB DOANG LOL,MENDINGAN LAZADA",1,negative
cepat dan terpercaya,5,positive
pengiriman standar (gratis ongkir) yang ditawarkan tokopedia sangat tidak rekomendasi. paket berpindah-pindah kurir gak jelas bikin pengantaran makin lama. yg biasanya 1 hari dari jakarta ke cilegon bisa 2-3 bahkan bisa sampai 4 hari. iya memang gratis tp di e-commers lain gratis ongkir juga ada dan pengirimannya jg cepet. mohon di evaluasi lah itu fitur pindah2 kurir. sangat buruk!!! berdasarkan pengalaman pribadi.,2,negative
toko pedia mantap,5,positive
habis update malah ga guna keluar mulu aplikasiy,1,negative
"mohon maaf skarang tokped jarang ada promo gk kaya shope, dulu biasa promo 100 persen, 50 persen sekrang sama seklai gk ada kalau ada minim belanjanya terlalu mahal",2,negative
sangat membantu,5,positive
gercep....smg barangnya bagus,5,positive
"waktunya pindah, tanggal kembar cuma formalitas, diskonnya gak ada",2,negative
sangat puas,5,positive
josss... toko pedia memang keren. makasih ya udah mempermudah belanjaku.,5,positive
telek veryfksi email kog error payah,1,negative
knp disini doang pas disuruh verifikasi selfie kok jdi burem terus. padahal saya lakukan verifikasi selfie di aplikasi shopee & lazada malah normal tidak burem. cuman Tokopedia mau verifikasi ganti nomor jdi sulit... 😮‍💨,2,negative
ga dapat gratis ongkir,5,positive
"Saya membeli produk di merchant Tokopedia namun barang yang saya terima dalam kondisi rusak sejak dari Seller, kebijakan Tokopedia refund dapat dilakukan bila barang dikembalikan ke penjual, saya sudah mengkonfirmasi kepada pihak Tokopedia kalau saya tidak ingin Lebih dirugikan dengan menanggung biaya pengembalian 28rb karena saya sudah dibebankan biaya pengiriman 20rb, namun pihak Tokopedia tidak memperdulikan kerugian saya, alhasil saya rugi sebesar Rp.48rb dari transaksi sia2 di Tokopedia.",1,negative
"masih murah"" di shopee, shopee pelit di sini lebih pelit🤣",1,negative
sya seller dn sya ksh bintang 1 aja karna skrg biaya layanan nya semenjak di pegang saham goto jadi rakus.. sya dagang ambil untung aja ga seberapa lah ini toped enak aja ambi untung nya.. mka nya jng krj sma dng aplikator yg rakus macam gojek bkin bangkrut.. lbh enak dagang di shopee ga gde potongan nya ga seenak jidat ambil untung nya.. bkin sengsara seller ini mah.. mdh2an cpt bangkrut toped skrg mah sya sumpahin.. sumpah makin ksni makin tolol toped udh ga bnr..,1,negative
