content,score,sentiment
"saya sering bngt blanja d Shopee, tp knp Shopee meter sya lama bngt naiknya, padahal sya sudah melakukan misi dn sering transaksi dngan Shopee, tolong dong Shopee meter nya naiknya jngn dikit dikit, limit Spaylate juga gk prnah nambah atw naik, pdahal sya slalu tpat wktu, tolong dong naikan limit Spaylate sya,masa dari dlu masih 300 ajh, pelit amat s Shopee, tolong d pertimbangkan dong, sy kn udh lumayan lama🙏🙏🙏",5,positive
baik,5,positive
Knp shope sekarang kalau di klik prodak penjual gak bisa...kecewa,5,positive
mantap,5,positive
good,5,positive
barang sesuai pesanan..mksh ya,5,positive
sangat membantu dan semua nya lengkap,5,positive
"pesen makanan blm di terima tapi sudah selesai dan pesanan sudah diambil,tracking pesenan cuma dlm waktu 1 menit sudah selesai dmgn jarak 980M,,dngn mudah cs maia menyalahkan driver,,jelas saat pesan tiba2 sistem shofee eror dan langsung pesenan selesai....CS DENGAN MUDAH MENYALAHLAN DRIVER.....UJUNG2 PENGEMBALIAN DANA DI BATALAKAN...TRS SURUH NUNGGU PROSES.....ORNG PESEN SHOFEFOOD ITU LAPERRR,TP MALAH SURUH TUNGGU PROSES TIM,,AKHIR NY PERUT SAYA JADI KENYANG KARENA SUDAH MAKAN KALIMAT NYAMAN🤣",1,negative
puas belanja di shopee,5,positive
1. tempat beli kaset ps4 terbaik 2. tempat beli gantungan kunci anime terbaik 3. tempat beli reptil peliharaan terbaik,5,positive
"saya pengguna aplikasi ini, tapi iklannya sangat membuat jengkel ketika sedang menggunakan aplikasi lain, seperti game . padahal aplikasi lain iklannya biasa aja. pasti langsung masuk aplikasi shopee. tolonglah gak usah sampai seperti itu juga sudah banyak penggunanya. semoga ada perubahan.",4,positive
sangat nyaman dan mudah di gunakan untuk belanja,5,positive
sesuai lah,5,positive
saya suka,5,positive
Barang selalu sampai tepat waktu,5,positive
Terimakasih shope karna sdah membuka Spaylater saya kembali meskipun limitnya di turunkan ya oklah. tpi skrng kenapa meskipun sya menggunakan Spaylater secara rutin dan membayar tagihan tepat waktu bahkan lebih awal tapi limit Spaylater saya tetep tidak bertambah. mohon diperbaiki 🙏🏻,4,positive
mantep pokoknya,5,positive
mantap deh,5,positive
muantap,5,positive
"SARAN untuk Shopee Belanja, Tolong LEBIH SELEKTIF lagi untuk menerima Toko-tokonya, karena banyak yang KECEWA karena Barang yang tidak sesuai dengan Diskripsinya alias Palsu",4,positive
sukses dan profesional,5,positive
good,5,positive
mempermudah belanja,5,positive
Semoga lebih banyak diskon nya👍👍,5,positive
sangat puas,4,positive
sejauh inih semua normal dan memuaskan,5,positive
"shopee keren, tingkatkan pelayanannya ya",5,positive
sangat membantu untuk berbelanja online,5,positive
luar biasa,5,positive
really likes to help,5,positive
"saya puas belanja d shopee, kwalitas oke harga terjangkau, pengiriman cepat, selalu ada yg setiap barang yg dibutuhkan",5,positive
gimana saya bisa login akun kalo kamera depan saya rusak?,5,positive
aplikasi nya sangat membantu👍tapi ada yang kurang.belum bisa cek kartu ATM saja🙏🙏,5,positive
baik,5,positive
GK bisa cod,5,positive
mempermudah pesan apapun,5,positive
kenapa paylaternya sya gk bisa dibuka padahal mau bayar tangihan. tolong pihak Shopee bantuannya untuk akun saya,5,positive
memuaskan pelayanan nya,5,positive
belanja online ya di shopee,5,positive
ok banget,5,positive
ok aplikasi belanja yg ok,5,positive
sangat oke,5,positive
sangat suka,5,positive
pokok nya bagus aja,5,positive
tempat Membeli barang paling mantap sedunia,5,positive
pertahankan gratis ongkirnya,5,positive
"senang bnget blnja d shopee, sangat membantu",5,positive
cocok,5,positive
bagus,5,positive
lebih mudah berbelanja,5,positive
aplikasi bagus..banyak promo..,5,positive
pengiriman sekarang lama banget!!!!!!,1,negative
alhamdulillah,5,positive
kadang bisa kadang engga bisa buat isi plsa pakai spayleter. apk ini tak berguna,1,negative
di shopee banyak yg promo dan diskon apalagi gratis ongkir,5,positive
belanja di sopi lebih enak karna bisa cod dan kurirnyasopan dan tepwt waktu,5,positive
sering pesan di Shopee dapat gratis ongkir. pengiriman cepat.,5,positive
hekkkk,1,negative
Good pelayanan bagus,5,positive
cz a l,1,negative
aplikasi nya bagus👍👍,4,positive
sekarang sering dibatalkan otomatis knp y... tolong diperbaiki,3,negative
mangtap,5,positive
sangat membantu... trimakasih shopee,5,positive
sangat membantu.,5,positive
sangat membantu,5,positive
"aplikasi shopee yes, tidak rumit",5,positive
emang yang paling terbaik,5,positive
ok sangat memuaskan,5,positive
afk terbaik,5,positive
"kecewa berat udah nunggu berhari hari,pas mau nyampe salah ngirim, pesanan tiba tapi belum ada tuh ku terima paket nya, udah lama lama nunggu 😹😹😹😹😹😹😹😌",3,negative
baik,4,positive
langsung blokir ajj akun yang julan ny gak jujur,5,positive
gacor,5,positive
sangat membantu!!,5,positive
mantap,5,positive
apk ini kalo buat byr air fiturnya download ny lambat bgt,5,positive
ok,5,positive
sejauh ini tidak mengecewakan top,5,positive
aplikasi sangat amanah dan murah murah,5,positive
mantap,5,positive
"paket hilang, mau belanja lagi gak bisa checkout",5,positive
matap sesuai,5,positive
wush...hah...,5,positive
gak ribet beli di shoppe tu,5,positive
iklan sangat menggangu 😹😹,1,negative
bagus,5,positive
membantu untuk berbelanja keperluan...,5,positive
saya saat puas belanja di shopee,5,positive
ok,5,positive
bagus 🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟,5,positive
good,5,positive
bagus,5,positive
"menyenangkan belanja di shopee, harga murah, pengiriman cepat, dan pelayanan bagus",5,positive
sellernya komplit cari barangnya dan jg belanja sangat mudah,5,positive
knp spaylaternya g bs dibukaaa.....wei,1,negative
👌👌👌,5,positive
mantap,5,positive
puas belanja di shopee,5,positive
bagus,5,positive
bagus,5,positive
barang sesuai dan pengirimnya ramah dan baik,5,positive
sangattt bagus,5,positive
"Pesanan sering dibatalkan oleh pihak shopee krna alasan melakukan tindakan yg tidak wajar, maksudnya gmn tu min?",1,negative
shopee yg termurah,5,positive
aplikasi shopee ini sangat membantu sekali segala urusan belanja jadi mudah gak perlu keluar rumah lagi tmksih shopee,5,positive
puas dengan hasil yang terbaik,5,positive
"upload video susah banget , suka macet tak bisa selesai padahal sinyal bagus",3,negative
aplikasi termudah dan terpercaya untuk pembayaran Telkomsel ok mantap,5,positive
sebenarnya aplikasi pas tapi pas saya masuk ke aplikasi shope sering banyak iklan,4,positive
luar biasa dibawah rp 10.000 masih rata² bebas ongkir,5,positive
ok,5,positive
Mantap shopee sangat membantu,5,positive
aplikasi setan paket ga datang datang,1,negative
"bagus dan sangat membantu aplikasi shopee, banyak promonya dan untuk tampilan mudah dipahami. saran "" untuk setiap masuk aplikasi jangan masuk ke live. masuk ke beranda lebih baik menurut saya"", Terimakasih.",5,positive
oke sesuai,5,positive
sejauh ini shopee masih topcer,4,positive
"susah banget aplikasinya untuk dibuka , pasti slalu kembali , kecewa",1,negative
aplikasinya sangat bagus suka banget👍🙏,5,positive
allahamdulilah bagus pesan apapun sesuai,5,positive
lanjutkan,5,positive
Manajemennya oke,5,positive
"aplikasi baguss, respon cepattt, pengembalian cepatt, sukses truss shopee",5,positive
"barang sesuai dengan pesanan, walau kadang agak berbeda estimasi sampai,.. antara sebelum dan sesudah pengemasan..",5,positive
mantab,5,positive
mantap dan selalu memberikan pelayanan terbaik untuk pelanggan,5,positive
mantap sekali,5,positive
setelah di update lebih baik,5,positive
mantapap,5,positive
mantapp,5,positive
tokonya tokonya amanah,5,positive
syang gk bisa playlet,5,positive
"saya menyukai layanan sope, sangat membantu, kemudahan masyarakat",5,positive
aplikasi laknat buka aplikasi lemotnya nauzubilah butuh kecepatan internet berapa. CS lama responya APLAAGI KURIRNYA BUSUUKKKKKKKKKKKKK KALAU ANTER BARANG MANJA MANJA SORE MALAM BANYAK ALASAN GILIRAN DI KOMPLAIN NGAMUK KURIRNYA HARUSNYA SADAR KALAU DI KOMPLAIN ITU PASTI ADA KESALAHAN DI RUBAH GA ADA BELI DI APLIKASI KAYAK PASAR INI LAGI,1,negative
lambat dan kurang profesional disebagian daerah,1,negative
sangat bagus,5,positive
keren,5,positive
kurir nya jarang nelpon ke wa,1,negative
saya cek paylater ko ga nampak psesudah di apdet,3,negative
Solusi belanja online tetap shopee selalu..terimakasih sudah menjadi bagian dari life style...,5,positive
gak perlu capek capek belanja,5,positive
aplikasi sangat bagusss dan berguna,5,positive
"lama"" banyak seller nakal kirim barang tidak lengkap,seharusnya bolehlah upgrade seller harus tunjukin bukti video seller mengirim barang/packing barang divideokan sebagai bukti,karna kaya gini yg dirugikan konsumen tidak memvideokan karna percaya cuma dengan lihat rating toko dan ulasan langsung buka",5,positive
good,5,positive
"market place yg bagus, spaylater sy tolong di ACC ya",5,positive
"COD gw ilang gara"" kurir yg g mau nganter paket COD, barang di retur terus. padahal kurir Shopee express.",1,negative
Iklan shopee hama,1,negative
bagus bangett,5,positive
"Pencairan pinjaman dihari kerja.. giliran nagih tiap hari, bahkan malam hari..",1,negative
pokoknya suka banget sama shopee,5,positive
bagus,5,positive
sering eror begitu pertama buka aplikasi yang muncul langsung acara live,3,negative
"Bagus, responsip... meskipun kadang lemmot karena gangguan sinyal",5,positive
👍👍,5,positive
ok mantap,5,positive
Membantu Dapur Tetep berasap👍,5,positive
shopee memang sanggat bagus dan berguna bagaikan barang yang tidak ada di toko menjadi ada di shopee☺,5,positive
its okey,5,positive
sering bug,1,negative
"saya terkena penipuan cod.Kata Customer service di suruh sabar dan menunggu 3 hari. Setelah 3 hari tiba tiba kasus di tutup tanpa ada hasil yang memuaskan. Toko pelaku yang menipu masih ada, Saya tidak di beri kompensasi atas tipuan cod. Saya sangat sangat kecewa dan selalu hanya di suruh mengirim ke Ig/customer service. Pdhal saya sudah mengirim,membuat laporan namun hasilnya masih sama uang saya tidak kembali. Customer service maupun aplikasi tidak memberikan kompensasi atas penipuan trsbt.",1,negative
bagus pol,5,positive
belanja sambil kerja,5,positive
"apk bagus tapi ada beberapa pihak pengiriman nya yg lemot.... merusak nama apk saja... saya kasih bintang 2 sementara, sampai benar benar dari pihak pengiriman nya di perbaiki di seleksi menjadi benar benar bagus cepat dan barang aman sampai tujuan tanpa cacat.",2,negative
paket sesuai pesanan memuaskan,5,positive
seaybie,5,positive
mntaaap,5,positive
bagus,5,positive
sangat memuaskan.. mantap,5,positive
"untuk penggunaan sampai saat ini aman, fungsinya juga sudah mencakup kebutuhan sehari-hari",5,positive
Sangat memuaskan,5,positive
bagus,4,positive
bagus,5,positive
"aplikasi online shop yang bagus,",5,positive
nice,5,positive
sangat mmbntu,3,negative
tolong xpedisi anteraja di blokir lah...merugikan kustomer dan penjual.barang cuma muter2 di transit pusat 1-2 hari..banyak juga feedback jelek nya di ulasan aplikasi..,5,positive
suka loading,4,positive
saya puas terhadap aplikasi ini,5,positive
"selama belanja di shoope, termasuk kurir nya cukup memuaskan",5,positive
memudahkan usaha,5,positive
mantap aku suka itu aja Terima kasih😘💕,5,positive
bagus membantu buat yg jualan online,5,positive
Ya Belanja praktis,5,positive
sangat baguss,5,positive
mantaap,5,positive
"shopee sgat luar biasa ,semoga tambah sukses ❤️❤️❤️❤️",5,positive
"dah ga abis pikir jasa kirim SPX lemotnya ga ngotak asli dah, enakan pakai J&T cepet sampe, kirim dari Jakarta ke Jawa Tengah cma 3 hari lah pake SPX bisa 6 hari njir sesama Jawa Tengah aja 3 hari pake J&T 1 hari sampe, sangat disayangkan J&T dah out. Terpaksa pake SPX soalnya yg deket cma ini doang",1,negative
mantap,5,positive
terbaik,5,positive
mantap,5,positive
sangat membantu untuk kebutuhan sehari-hari,5,positive
"setelah update terakhir kalo preview gambar produk, gambarnya blur juga di klik g langsung buka, ada jeda padahal jaringan bagus.",2,negative
"saya senang belanja d shopee bisa milih dan harga murah tapi GK murahan ya terjangkau , kadang2 GK sesuai sama gambarny saya pernah 1 kali kena tipu tapi GK pa pa , tapi sekarang ini saya order gak pernah terkirim ,, letak kesalahannya d mana",5,positive
assalamualaikum..,5,positive
Cod dan Cod cek dulu harus ditetapkan apapun yang terjadi karena menyangkut nyawa seseorang,5,positive
pasti jos,5,positive
ok,5,positive
aplikasi ribet terlalu banyak aturan terlalu sensitif,1,negative
"proses pengiriman capat , barang aman",5,positive
"shopee terbukti melindungi konsumen, shopee keren😎😎😎",5,positive
tolol bisa stay aja nggk ..ini sekali ganti perbulan bagian edit...balik edit yg kmaren..tambaih in teks. developer apa sih bukanya ganti lebih variatif malah tmbah² jelek,1,negative
top markotop,5,positive
shopee the best. admin fast respon.,5,positive
mantab bealnja disini,5,positive
terbaiiiiiik.....,5,positive
tolong bersih kan dr para pedagang nakal yg mnjual barang ga sesuai ekpetasi dan suka menipu. yg d jual apa yg di krim beda.,5,positive
sangat lambat pesanan ditungguin gak datang²,1,negative
sangat mudah digunakan,5,positive
waw suka bangettttt,5,positive
"trimaksih atas layanan yang agen shope berikan, dan setiap kendala dapat di tanganin dengan cepat, cukup baik untuk di gunakan sebagai pembelian barang",5,positive
Mantap terpercaya pokoknya.,5,positive
berguna bangetttt bgni kaum hawa☺️,5,positive
senang berbelanja di shoope,5,positive
"saya sangat bersyukur adanya aplikasi shopee Indonesia mempermudah dalam proses belanja secara online.Prosesnya tepat waktu,amanah pelayanan bagus dan penuh tanggung jawab.Terimakasih tuk semuanya.",5,positive
Mantap shopee,5,positive
mudah penggunaan aplikasinya bagi orang awam.gmpang dlm pmesanan,5,positive
pengiriman cept biaya kirim murah,5,positive
pengiriman cepat.aman,5,positive
oke banget sangat membantu sekali banyak promonya aku suka,5,positive
sangat mantap,5,positive
"saya punya saran buat developer shoppee di bagian Reksadana , Minta tolong di tambah kan fitur jual nya ke dalam dana wallet cashless ,soalnya gak semua orang punya kartu ATM, apalagi buku tabungan bank .SEMOGA DI PERTIMBANGKAN OLEH POHAK DEVELOPER TERIMAKASIH. 🙏🙏",5,positive
"DRIVER NYA GASOPAN, NGECHAT PDHL UDAH SELESAI PEMBELIANNYA, NYEPAM, pihak shopee tolong nomer customer gausah di lihatin ke drivernya, cukup lewat chat shopee aja cukup, jangan berlebihan gak sesuai SOP. SANGAT MENGANGGU SAYA.",1,negative
Apapun kebutuhan kita beli di Shopee semuanya ada,5,positive
lanjutkan,5,positive
bagus cepat,5,positive
best,5,positive
baguss oke ....amanah,5,positive
bagus 👍,5,positive
good lahhh,5,positive
"akun saya kan gak bisa COD dan barang pun gak datang kemana perginyaa , siapa yg ambil???!!!!",2,negative
tempat belanja yang cepat dan amanah bagus baget,5,positive
simpel aja,5,positive
knapa gak bisa buka halaman spaylatee,5,positive
baru coba,4,positive
terimakasih shopee,5,positive
good job,5,positive
sangat memuaskan,5,positive
kecewa sekali pengiriman selalu ga tepat estimasi.. gimana pihak shopee,3,negative
"aplikasi shopee sangat membantu, menemukan barang2 yang tidak di jual di tempat umum. harga juga murah. mantaplah.",5,positive
kerja bagus,5,positive
mantap,5,positive
"pengiriman cepat, produk ber fungsi normal semua, kelengkapan ada",5,positive
bagus aj,5,positive
mantap sejali,5,positive
kecewa,1,negative
bagus,5,positive
ini Shopee knpa dah ga kaya dlu? di tulisan tertera COD pas mo di pesen kaga bisa.,1,negative
bug video latar belakang,5,positive
bagus sekali,5,positive
bagus dan bisa beli apa aja harga terjangkau,5,positive
sangat bagus,5,positive
sshope anget membantu tp kadang ada penjual licik dan menipu barang dtg tak sesuai yg d pesan,5,positive
"mantap, sdh sering beli",5,positive
👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍,5,positive
"saya suka sekali berbelanja di shopee selain murah, pengiriman nya juga cepat barangnya pun sesuai 🙏",5,positive
"sangat membantu banget..tp knp kloo buka aplikasi nya hp,slalu panas. tlong di bantu yaa..☺️",5,positive
"Belanja jadi semakin mudah dan murah lagi harganya, makasih shopee",5,positive
good job,5,positive
"belanja hemat pengiriman cepat, hanya saja sy selalu terganggu dg iklanya.",5,positive
sangat membantu dalam berbelanja kebutuhan yang sulit didapat di toko lokal,5,positive
